CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
15625,2011-08-28 10:21:00,4,1534.26,102,2,4,4,244,Others
15626,2011-09-26 10:03:00,2,675.8,73,2,3,3,233,Others
15628,2011-12-05 10:24:00,9,2870.2400000000002,3,5,5,5,555,High-Value
15630,2011-10-25 15:36:00,2,1186.35,44,3,3,4,334,Others
15632,2011-11-24 09:51:00,8,3285.31,14,4,5,5,455,Others
15634,2011-11-22 16:28:00,1,243.55,16,4,1,1,411,Others
15636,2011-09-11 11:17:00,2,724.76,88,2,3,3,233,Others
15637,2011-10-18 08:28:00,1,223.36,51,3,1,1,311,Others
15639,2011-07-28 14:30:00,1,425.32,133,2,1,2,212,Others
15640,2011-12-05 14:35:00,15,12416.11,3,5,5,5,555,High-Value
15641,2011-08-26 14:04:00,4,1887.2,104,2,4,4,244,Others
15643,2011-06-01 07:38:00,3,664.0,190,1,3,3,133,Others
15644,2011-06-26 14:54:00,4,803.54,165,2,4,3,243,Others
15645,2011-11-21 11:55:00,1,612.01,17,4,1,3,413,Others
15646,2011-07-05 09:53:00,3,447.64000000000004,156,2,3,2,232,Others
15648,2011-05-19 15:53:00,2,639.5,203,1,3,3,133,Others
15649,2011-01-07 13:34:00,2,816.0,335,1,3,3,133,Others
15651,2011-11-03 08:41:00,3,646.3,35,3,3,3,333,Others
15652,2011-09-09 14:22:00,1,337.74,90,2,1,2,212,Others
15653,2011-09-08 10:49:00,2,877.44,91,2,3,3,233,Others
15654,2011-11-30 13:08:00,2,922.53,8,5,3,3,533,Others
15655,2011-04-10 15:25:00,1,560.6700000000001,242,1,1,3,113,Others
15656,2011-10-25 14:56:00,4,748.5,44,3,4,3,343,Others
15657,2011-11-17 12:19:00,1,30.0,21,4,1,1,411,Others
15658,2011-06-02 15:22:00,5,1024.1000000000001,189,1,4,4,144,Others
15659,2011-10-27 09:23:00,1,306.45,42,3,1,2,312,Others
15660,2011-11-14 16:58:00,9,1600.86,24,4,5,4,454,Others
15661,2011-01-26 13:56:00,2,309.8,316,1,3,2,132,Others
15663,2011-08-25 15:50:00,1,138.14,105,2,1,1,211,At-Risk
15664,2011-10-20 10:57:00,1,386.43,49,3,1,2,312,Others
15665,2011-06-24 14:57:00,2,2222.21,167,2,3,5,235,Others
15667,2011-10-31 10:56:00,1,301.32000000000005,38,3,1,2,312,Others
15668,2011-05-06 10:39:00,1,76.32000000000001,216,1,1,1,111,At-Risk
15669,2011-10-30 16:03:00,4,684.34,39,3,4,3,343,Others
15670,2011-02-16 10:50:00,1,173.05,295,1,1,1,111,At-Risk
15671,2011-11-21 12:43:00,7,2657.13,17,4,5,5,455,Others
15673,2011-09-12 16:12:00,4,2726.23,87,2,4,5,245,Others
15674,2011-09-27 15:17:00,5,2446.6,72,2,4,5,245,Others
15675,2011-09-19 13:48:00,3,323.69,80,2,3,2,232,Others
15676,2011-11-21 12:40:00,3,3435.76,17,4,3,5,435,Others
15677,2011-10-21 15:36:00,1,657.23,48,3,1,3,313,Others
15678,2011-10-18 09:25:00,1,352.7,51,3,1,2,312,Others
15679,2011-11-15 16:19:00,4,781.28,23,4,4,3,443,Others
15680,2011-11-30 13:46:00,3,1333.68,8,5,3,4,534,Others
15681,2011-11-14 16:30:00,5,1426.16,24,4,4,4,444,Others
15683,2011-08-14 12:56:00,1,193.75,116,2,1,1,211,At-Risk
15687,2011-12-01 08:33:00,9,2993.1,7,5,5,5,555,High-Value
15689,2011-08-12 09:37:00,2,254.1,118,2,3,2,232,Others
15690,2011-12-05 15:59:00,2,239.76,3,5,3,1,531,Others
15691,2011-04-01 15:13:00,1,136.8,251,1,1,1,111,At-Risk
15692,2011-11-11 14:12:00,1,191.04,27,4,1,1,411,Others
15694,2011-12-09 09:44:00,14,6479.4,-1,5,5,5,555,High-Value
15695,2011-03-18 08:32:00,2,409.98,265,1,3,2,132,Others
15696,2011-11-06 14:02:00,8,2711.11,32,3,5,5,355,Others
15699,2011-11-22 08:26:00,1,309.65,16,4,1,2,412,Others
15700,2011-06-20 16:53:00,2,696.68,171,2,3,3,233,Others
15701,2011-12-07 14:39:00,4,1529.0,1,5,4,4,544,Loyal
15703,2011-03-20 10:51:00,1,211.5,263,1,1,1,111,At-Risk
15704,2011-07-22 13:35:00,4,2293.62,139,2,4,5,245,Others
15705,2011-05-22 15:37:00,1,143.1,200,1,1,1,111,At-Risk
15706,2011-10-07 10:09:00,4,1060.56,62,3,4,4,344,Others
15707,2011-11-04 14:35:00,4,916.98,34,3,4,3,343,Others
15708,2011-10-30 10:54:00,7,3235.25,39,3,5,5,355,Others
15709,2011-03-01 10:38:00,1,133.25,282,1,1,1,111,At-Risk
15712,2011-11-30 14:09:00,5,1072.3600000000001,8,5,4,4,544,Loyal
15713,2011-07-19 13:34:00,2,356.7,142,2,3,2,232,Others
15714,2011-11-28 11:26:00,2,330.03000000000003,10,5,3,2,532,Others
15716,2011-07-17 11:59:00,4,1101.11,144,2,4,4,244,Others
15717,2011-04-19 13:21:00,1,150.3,233,1,1,1,111,At-Risk
15719,2011-11-07 12:29:00,13,5030.07,31,4,5,5,455,Others
15720,2011-11-15 14:48:00,1,598.73,23,4,1,3,413,Others
15721,2011-11-28 12:14:00,1,471.40000000000003,10,5,1,2,512,Others
15722,2011-11-04 11:43:00,5,2211.21,34,3,4,5,345,Others
15723,2010-12-10 11:12:00,1,190.70000000000002,363,1,1,1,111,At-Risk
15724,2011-05-22 14:40:00,2,218.25,200,1,3,1,131,Others
15725,2011-11-24 14:51:00,1,415.25,14,4,1,2,412,Others
15727,2011-11-23 12:36:00,7,5159.06,15,4,5,5,455,Others
15729,2011-05-11 12:36:00,1,85.0,211,1,1,1,111,At-Risk
15730,2011-10-05 12:31:00,3,1120.88,64,3,3,4,334,Others
15732,2011-05-11 14:24:00,2,294.12,211,1,3,2,132,Others
15733,2011-03-02 09:05:00,1,162.3,281,1,1,1,111,At-Risk
15734,2011-08-17 10:50:00,2,1339.45,113,2,3,4,234,Others
15737,2011-11-25 11:21:00,8,1188.1200000000001,13,4,5,4,454,Others
15738,2011-11-21 08:26:00,16,4812.42,17,4,5,5,455,Others
15739,2011-10-04 13:42:00,1,449.12,65,3,1,2,312,Others
15740,2011-10-21 14:29:00,1,154.88,48,3,1,1,311,Others
15743,2011-11-23 17:19:00,4,775.96,15,4,4,3,443,Others
15744,2011-09-23 09:52:00,1,34.8,76,2,1,1,211,At-Risk
15745,2011-11-20 13:45:00,4,1094.5900000000001,18,4,4,4,444,Others
15746,2011-07-28 15:21:00,1,196.88,133,2,1,1,211,At-Risk
15747,2011-11-27 12:26:00,3,946.64,11,5,3,4,534,Others
15748,2011-10-30 12:51:00,1,144.36,39,3,1,1,311,Others
15749,2011-04-18 13:20:00,3,44534.3,234,1,3,5,135,Others
15750,2011-12-07 12:34:00,8,2463.05,1,5,5,5,555,High-Value
15752,2011-10-31 11:37:00,7,2626.6,38,3,5,5,355,Others
15753,2011-02-08 12:41:00,1,79.2,303,1,1,1,111,At-Risk
15754,2011-10-19 14:40:00,3,458.57,50,3,3,2,332,Others
15755,2011-11-29 14:57:00,6,2364.25,9,5,5,5,555,High-Value
15756,2011-10-09 13:30:00,4,528.01,60,3,4,3,343,Others
15757,2011-10-05 12:14:00,2,714.42,64,3,3,3,333,Others
15758,2011-11-15 10:48:00,1,205.25,23,4,2,1,421,Others
15759,2011-05-05 15:13:00,3,253.04000000000002,217,1,3,2,132,Others
15762,2011-10-05 16:15:00,2,583.75,64,3,3,3,333,Others
15763,2011-11-08 09:44:00,2,1086.92,30,4,3,4,434,Others
15764,2011-09-12 17:58:00,6,3279.9700000000003,87,2,5,5,255,Others
15766,2011-10-06 17:03:00,1,315.06,63,3,2,2,322,Others
15768,2011-08-16 10:48:00,3,621.83,114,2,4,3,243,Others
15769,2011-12-02 13:52:00,26,56252.72,6,5,5,5,555,High-Value
15773,2011-12-04 12:48:00,1,635.6800000000001,4,5,2,3,523,Others
15774,2011-10-02 12:04:00,1,270.8,67,3,2,2,322,Others
15775,2011-04-08 12:56:00,1,104.9,244,1,2,1,121,At-Risk
15776,2011-07-29 13:46:00,1,241.62,132,2,2,1,221,Others
15777,2011-04-12 16:43:00,4,1047.1100000000001,240,1,4,4,144,Others
15780,2011-06-09 12:01:00,3,475.28000000000003,182,1,4,2,142,Others
15781,2011-11-14 14:57:00,3,345.46000000000004,24,4,4,2,442,Others
15782,2011-11-30 10:49:00,3,2614.74,8,5,4,5,545,Others
15783,2011-11-29 09:50:00,1,246.3,9,5,2,1,521,Others
15785,2011-11-07 11:33:00,5,2328.9700000000003,31,4,4,5,445,Others
15786,2011-10-24 14:13:00,3,4919.0,45,3,4,5,345,Others
15787,2011-11-13 14:55:00,3,933.26,25,4,4,3,443,Others
15789,2010-12-16 14:35:00,1,351.3,357,1,2,2,122,At-Risk
15790,2011-11-29 14:53:00,1,218.75,9,5,2,1,521,Others
15791,2011-10-27 10:14:00,2,1612.69,42,3,3,4,334,Others
15793,2011-11-25 09:31:00,3,965.61,13,4,4,4,444,Others
15795,2011-07-13 10:43:00,1,610.01,148,2,2,3,223,Others
15796,2011-12-08 19:55:00,8,2708.61,0,5,5,5,555,High-Value
15797,2011-08-18 17:04:00,4,2207.4,112,2,4,5,245,Others
15799,2011-09-25 12:46:00,3,884.14,74,2,4,3,243,Others
15800,2011-08-24 14:23:00,2,696.89,106,2,3,3,233,Others
15801,2011-10-24 13:52:00,3,1063.95,45,3,4,4,344,Others
15802,2011-07-20 11:38:00,1,451.42,141,2,2,2,222,Others
15803,2011-10-19 14:56:00,1,415.82000000000005,50,3,2,2,322,Others
15804,2011-12-09 12:31:00,13,4206.39,-1,5,5,5,555,High-Value
15805,2011-11-16 16:32:00,17,5488.18,22,4,5,5,455,Others
15806,2011-10-24 14:35:00,3,784.58,45,3,4,3,343,Others
15807,2011-10-20 14:10:00,3,903.9,49,3,4,3,343,Others
15808,2011-02-06 14:33:00,4,3651.27,305,1,4,5,145,Others
15809,2011-11-03 16:40:00,5,515.77,35,3,4,3,343,Others
15810,2011-09-22 09:38:00,4,1391.98,77,2,4,4,244,Others
15811,2011-11-17 15:31:00,6,2218.62,21,4,5,5,455,Others
15812,2011-08-24 14:19:00,5,1801.14,106,2,4,4,244,Others
15813,2011-05-16 08:13:00,2,1303.9099999999999,206,1,3,4,134,Others
15814,2011-11-23 08:17:00,4,1945.3300000000002,15,4,4,4,444,Others
15815,2011-10-07 12:42:00,5,2100.6,62,3,4,5,345,Others
15819,2011-10-21 14:50:00,4,1905.45,48,3,4,4,344,Others
15820,2011-01-24 12:00:00,1,206.98,318,1,2,1,121,At-Risk
15821,2011-10-26 15:48:00,2,570.96,43,3,3,3,333,Others
15822,2011-12-06 14:50:00,2,885.47,2,5,3,3,533,Others
15823,2010-12-02 15:08:00,1,15.0,371,1,2,1,121,At-Risk
15825,2011-06-20 13:27:00,1,532.94,171,2,2,3,223,Others
15826,2011-10-14 16:05:00,3,1654.31,55,3,4,4,344,Others
15827,2011-09-27 15:35:00,14,1836.09,72,2,5,4,254,Others
15829,2011-09-01 16:45:00,2,636.14,98,2,3,3,233,Others
15830,2011-11-02 10:40:00,1,576.0,36,3,2,3,323,Others
15831,2011-10-12 13:14:00,3,794.64,57,3,4,3,343,Others
15832,2011-03-30 15:29:00,1,836.79,253,1,2,3,123,Others
15834,2011-09-30 14:41:00,4,2225.15,69,3,4,5,345,Others
15835,2011-10-26 15:47:00,4,954.09,43,3,4,4,344,Others
15836,2011-10-20 17:13:00,1,137.37,49,3,2,1,321,Others
15837,2011-10-06 09:01:00,1,391.98,63,3,2,2,322,Others
15838,2011-11-28 14:00:00,19,33643.08,10,5,5,5,555,High-Value
15839,2011-11-06 13:54:00,3,1048.49,32,3,4,4,344,Others
15840,2011-10-12 09:08:00,2,355.56,57,3,3,2,332,Others
15841,2011-09-28 12:15:00,4,1224.06,71,2,4,4,244,Others
15843,2011-02-09 10:19:00,1,118.95,302,1,2,1,121,At-Risk
15844,2011-10-24 15:19:00,1,130.73999999999998,45,3,2,1,321,Others
15845,2011-11-22 09:42:00,8,3711.77,16,4,5,5,455,Others
15847,2011-11-01 14:41:00,2,389.27,37,3,3,2,332,Others
15850,2011-11-20 14:14:00,2,234.88,18,4,3,1,431,Others
15852,2011-06-06 11:22:00,2,160.71,185,1,3,1,131,Others
15853,2011-10-19 10:38:00,1,110.8,50,3,2,1,321,Others
15854,2011-12-05 13:39:00,12,2969.12,3,5,5,5,555,High-Value
15855,2011-07-26 10:20:00,5,712.24,135,2,4,3,243,Others
15856,2011-12-05 17:09:00,27,16143.64,3,5,5,5,555,High-Value
15857,2011-11-21 12:18:00,1,297.0,17,4,2,2,422,Others
15858,2011-11-24 12:48:00,5,1427.57,14,4,4,4,444,Others
15860,2011-10-30 11:25:00,8,965.16,39,3,5,4,354,Others
15861,2011-11-27 15:59:00,8,3146.92,11,5,5,5,555,High-Value
15862,2011-12-01 13:28:00,4,832.88,7,5,4,3,543,Loyal
15863,2011-11-14 12:49:00,2,68.84,24,4,3,1,431,Others
15864,2011-11-17 13:32:00,6,1936.32,21,4,5,4,454,Others
15865,2011-10-30 12:43:00,3,895.13,39,3,4,3,343,Others
15866,2011-08-30 14:09:00,1,211.89,100,2,2,1,221,Others
15867,2011-12-04 13:32:00,15,3810.14,4,5,5,5,555,High-Value
15869,2011-03-07 17:23:00,2,149.64,276,1,3,1,131,Others
15870,2011-11-07 10:58:00,1,351.44,31,4,2,2,422,Others
15872,2011-11-25 11:55:00,2,316.25,13,4,3,2,432,Others
15874,2011-10-07 12:31:00,7,4405.88,62,3,5,5,355,Others
15877,2011-12-08 11:53:00,2,490.33,0,5,3,3,533,Others
15880,2010-12-05 13:00:00,1,329.03,368,1,2,2,122,At-Risk
15881,2011-01-31 16:59:00,5,501.39,311,1,4,3,143,Others
15882,2011-05-25 11:35:00,4,516.36,197,1,4,3,143,Others
15883,2011-12-07 17:05:00,2,396.48,1,5,3,2,532,Others
15885,2011-09-08 10:43:00,3,379.35,91,2,4,2,242,Others
15886,2011-10-10 14:25:00,1,181.09,59,3,2,1,321,Others
15888,2011-09-20 12:30:00,1,168.31,79,2,2,1,221,Others
15889,2011-07-06 11:10:00,2,420.07,155,2,3,2,232,Others
15891,2011-04-27 12:35:00,1,511.68,225,1,2,3,123,Others
15894,2011-03-31 13:50:00,2,258.25,252,1,3,2,132,Others
15895,2011-07-13 10:27:00,1,179.17,148,2,2,1,221,Others
15897,2011-05-29 13:50:00,2,208.59,193,1,3,1,131,Others
15898,2011-12-08 15:23:00,5,1383.83,0,5,4,4,544,Loyal
15899,2010-12-06 10:36:00,1,56.25,367,1,2,1,121,At-Risk
15900,2011-11-16 12:19:00,1,337.28000000000003,22,4,2,2,422,Others
15901,2011-11-23 12:43:00,3,351.73,15,4,4,2,442,Others
15903,2011-11-30 08:08:00,7,5126.76,8,5,5,5,555,High-Value
15904,2011-12-01 14:50:00,1,164.68,7,5,2,1,521,Others
15906,2011-11-20 12:24:00,7,1567.69,18,4,5,4,454,Others
15907,2011-12-06 12:21:00,3,882.72,2,5,4,3,543,Loyal
15909,2011-06-19 10:38:00,1,191.94,172,2,2,1,221,Others
15910,2011-12-09 10:51:00,8,1228.88,-1,5,5,4,554,Loyal
15912,2011-06-14 14:29:00,2,264.62,177,2,3,2,232,Others
15916,2011-11-23 13:46:00,8,1502.8600000000001,15,4,5,4,454,Others
15917,2011-04-06 10:40:00,1,123.1,246,1,2,1,121,At-Risk
15918,2011-06-02 11:42:00,2,334.23,189,1,3,2,132,Others
15919,2011-11-20 11:28:00,2,525.69,18,4,3,3,433,Others
15920,2011-07-08 15:31:00,4,167.5,153,2,4,1,241,Others
15921,2011-06-20 11:03:00,1,323.03000000000003,171,2,2,2,222,Others
15922,2010-12-01 13:51:00,1,369.5,372,1,2,2,122,At-Risk
15923,2010-12-02 12:16:00,1,127.08,371,1,2,1,121,At-Risk
15925,2011-05-29 15:35:00,1,207.15,193,1,2,1,121,At-Risk
15930,2011-10-03 14:52:00,1,426.63,66,3,2,2,322,Others
15932,2011-12-05 17:13:00,8,2495.87,3,5,5,5,555,High-Value
15933,2011-11-18 13:14:00,3,1107.46,20,4,4,4,444,Others
15935,2011-04-14 13:27:00,2,416.86,238,1,3,2,132,Others
15937,2011-10-06 15:48:00,1,145.35000000000002,63,3,2,1,321,Others
15938,2011-08-19 12:56:00,5,404.58000000000004,111,2,4,2,242,Others
15939,2011-09-11 11:30:00,15,6115.01,88,2,5,5,255,Others
15940,2011-02-01 16:18:00,1,35.8,310,1,2,1,121,At-Risk
15942,2011-07-29 09:01:00,1,337.44,132,2,2,2,222,Others
15944,2011-03-08 10:33:00,1,325.1,275,1,2,2,122,At-Risk
15945,2010-12-09 13:14:00,1,181.0,364,1,2,1,121,At-Risk
15947,2011-09-18 10:46:00,1,1708.24,81,2,2,4,224,Others
15948,2011-12-01 15:32:00,2,955.24,7,5,3,4,534,Others
15949,2011-11-23 09:09:00,2,364.72,15,4,3,2,432,Others
15950,2011-11-08 11:09:00,4,1744.71,30,4,4,4,444,Others
15951,2011-12-01 08:34:00,2,708.22,7,5,3,3,533,Others
15952,2011-11-06 11:18:00,4,781.91,32,3,4,3,343,Others
15953,2011-11-24 15:32:00,8,1657.28,14,4,5,4,454,Others
15955,2011-11-15 14:15:00,14,4416.26,23,4,5,5,455,Others
15957,2011-11-08 12:14:00,1,428.89,30,4,2,2,422,Others
15958,2011-09-26 13:41:00,1,104.35,73,2,2,1,221,Others
15963,2011-11-20 11:33:00,2,470.76,18,4,3,2,432,Others
15965,2011-11-22 16:44:00,4,808.87,16,4,4,3,443,Others
15967,2011-11-16 15:41:00,2,397.68,22,4,3,2,432,Others
15969,2011-12-07 11:06:00,3,666.1,1,5,4,3,543,Loyal
15970,2011-02-09 12:08:00,1,314.09999999999997,302,1,2,2,122,At-Risk
15971,2011-11-22 12:50:00,12,4199.85,16,4,5,5,455,Others
15973,2010-12-08 11:42:00,1,307.82000000000005,365,1,2,2,122,At-Risk
15974,2011-10-31 13:13:00,7,3442.15,38,3,5,5,355,Others
15975,2011-09-16 13:33:00,1,371.01,83,2,2,2,222,Others
15976,2011-06-27 13:00:00,2,427.64,164,2,3,2,232,Others
15977,2011-11-22 13:29:00,2,1054.73,16,4,3,4,434,Others
15978,2011-09-23 15:21:00,1,1098.78,76,2,2,4,224,Others
15980,2011-09-12 09:41:00,3,2398.86,87,2,4,5,245,Others
15981,2011-11-15 08:00:00,8,3408.48,23,4,5,5,455,Others
15983,2011-11-17 17:34:00,4,1465.12,21,4,4,4,444,Others
15984,2011-12-07 12:16:00,10,2780.63,1,5,5,5,555,High-Value
15985,2011-08-08 16:31:00,2,1142.42,122,2,3,4,234,Others
15986,2011-11-09 15:17:00,1,168.12,29,4,2,1,421,Others
15987,2011-11-27 15:38:00,7,1432.77,11,5,5,4,554,Loyal
15988,2011-11-20 13:23:00,1,156.78,18,4,2,1,421,Others
15990,2011-10-26 15:58:00,2,792.11,43,3,3,3,333,Others
15992,2011-12-06 11:00:00,1,41.989999999999995,2,5,2,1,521,Others
15993,2011-12-01 10:45:00,7,2777.67,7,5,5,5,555,High-Value
15994,2011-10-16 12:28:00,1,414.27,53,3,2,2,322,Others
15996,2011-09-12 15:14:00,6,1032.58,87,2,5,4,254,Others
15998,2011-11-03 12:45:00,5,3080.22,35,3,4,5,345,Others
16000,2011-12-07 12:17:00,3,12393.7,1,5,4,5,545,Others
16003,2011-11-10 09:57:00,5,2735.37,28,4,4,5,445,Others
16005,2011-11-27 13:47:00,4,578.71,11,5,4,3,543,Loyal
16006,2011-05-12 13:12:00,1,101.4,210,1,2,1,121,At-Risk
16007,2011-10-23 11:05:00,4,1693.81,46,3,4,4,344,Others
16008,2011-11-16 10:32:00,3,478.78,22,4,4,2,442,Others
16009,2011-11-17 16:51:00,4,972.11,21,4,4,4,444,Others
16010,2011-04-08 10:14:00,3,392.4,244,1,4,2,142,Others
16011,2011-12-01 16:31:00,16,3352.96,7,5,5,5,555,High-Value
16012,2011-11-04 13:25:00,3,1415.29,34,3,4,4,344,Others
16013,2011-12-06 10:36:00,47,37130.6,2,5,5,5,555,High-Value
16014,2011-11-02 12:04:00,3,646.83,36,3,4,3,343,Others
16015,2011-12-06 10:58:00,3,704.55,2,5,4,3,543,Loyal
16016,2011-12-06 14:35:00,8,1465.51,2,5,5,4,554,Loyal
16017,2011-10-23 12:56:00,1,211.88,46,3,2,1,321,Others
16018,2011-10-31 14:13:00,2,408.9,38,3,3,2,332,Others
16019,2011-10-24 11:51:00,9,3786.24,45,3,5,5,355,Others
16020,2011-11-23 11:18:00,3,851.01,15,4,4,3,443,Others
16022,2011-03-24 13:16:00,1,602.63,259,1,2,3,123,Others
16023,2011-10-24 16:34:00,3,719.81,45,3,4,3,343,Others
16024,2011-11-27 13:26:00,1,251.03,11,5,2,2,522,Others
16025,2011-11-10 11:45:00,1,439.65999999999997,28,4,2,2,422,Others
16026,2011-10-27 13:53:00,1,236.09,42,3,2,1,321,Others
16027,2011-09-09 10:47:00,6,934.62,90,2,5,4,254,Others
16029,2011-11-01 10:27:00,63,80850.84,37,3,5,5,355,Others
16030,2011-02-03 11:28:00,1,331.24,308,1,2,2,122,At-Risk
16031,2011-09-08 13:07:00,2,547.9,91,2,3,3,233,Others
16033,2011-12-04 12:44:00,20,8778.82,4,5,5,5,555,High-Value
16034,2011-05-27 16:17:00,3,437.70000000000005,195,1,4,2,142,Others
16036,2011-09-13 14:53:00,2,758.9200000000001,86,2,3,3,233,Others
16037,2011-03-15 09:13:00,3,855.02,268,1,4,3,143,Others
16038,2011-12-02 12:40:00,3,471.78,6,5,4,2,542,Others
16040,2011-10-05 13:47:00,3,1313.55,64,3,4,4,344,Others
16041,2011-11-09 12:25:00,3,3166.4,29,4,4,5,445,Others
16042,2011-11-17 17:50:00,5,1177.47,21,4,4,4,444,Others
16043,2011-11-02 12:50:00,4,773.99,36,3,4,3,343,Others
16045,2011-08-12 12:41:00,4,1340.7,118,2,4,4,244,Others
16048,2010-12-01 15:28:00,2,256.44,372,1,3,2,132,Others
16049,2011-10-30 13:19:00,3,1074.81,39,3,4,4,344,Others
16050,2011-06-19 11:44:00,1,137.9,172,2,2,1,221,Others
16052,2011-10-16 15:13:00,1,362.06,53,3,2,2,322,Others
16053,2011-11-07 11:21:00,2,1511.95,31,4,3,4,434,Others
16054,2011-07-17 13:08:00,1,783.9,144,2,2,3,223,Others
16055,2011-05-03 09:26:00,1,134.8,219,1,2,1,121,At-Risk
16056,2011-10-25 15:19:00,1,650.75,44,3,2,3,323,Others
16057,2011-11-23 15:23:00,7,2263.12,15,4,5,5,455,Others
16059,2011-10-05 09:56:00,6,1453.16,64,3,5,4,354,Others
16062,2011-11-30 12:15:00,4,1153.62,8,5,4,4,544,Loyal
16063,2011-03-24 14:56:00,1,335.32,259,1,2,2,122,At-Risk
16065,2010-12-09 13:03:00,1,367.14,364,1,2,2,122,At-Risk
16066,2011-11-23 11:54:00,5,1521.04,15,4,4,4,444,Others
16070,2011-11-17 15:50:00,2,852.15,21,4,3,3,433,Others
16071,2011-10-26 11:14:00,1,326.24,43,3,2,2,322,Others
16072,2011-02-24 14:32:00,1,584.3199999999999,287,1,2,3,123,Others
16073,2011-02-15 15:41:00,1,122.4,296,1,2,1,121,At-Risk
16076,2011-12-06 14:59:00,10,2234.73,2,5,5,5,555,High-Value
16078,2011-03-01 09:47:00,1,79.2,282,1,2,1,121,At-Risk
16079,2011-11-23 12:48:00,3,1352.0,15,4,4,4,444,Others
16080,2011-09-19 10:42:00,2,217.16,80,2,3,1,231,Others
16081,2011-10-14 13:06:00,5,2799.42,55,3,4,5,345,Others
16083,2011-08-31 10:47:00,2,1317.62,99,2,3,4,234,Others
16084,2011-02-13 16:05:00,1,436.18,298,1,2,2,122,At-Risk
16085,2011-11-16 13:24:00,5,981.51,22,4,4,4,444,Others
16086,2011-10-11 13:09:00,5,1121.39,58,3,4,4,344,Others
16091,2011-07-08 08:45:00,2,315.06,153,2,3,2,232,Others
16092,2011-08-17 10:46:00,3,817.86,113,2,4,3,243,Others
16093,2011-08-25 11:09:00,1,17.0,105,2,2,1,221,Others
16094,2011-11-28 12:45:00,4,1078.23,10,5,4,4,544,Loyal
16096,2011-03-20 13:38:00,1,320.62,263,1,2,2,122,At-Risk
16097,2011-04-13 13:47:00,1,185.04999999999998,239,1,2,1,121,At-Risk
16098,2011-09-13 09:59:00,7,2005.63,86,2,5,4,254,Others
16099,2011-10-20 13:13:00,3,731.9,49,3,4,3,343,Others
16101,2011-09-30 10:18:00,1,1290.7,69,3,2,4,324,Others
16102,2011-10-28 13:19:00,3,1842.14,41,3,4,4,344,Others
16103,2011-12-02 14:16:00,6,1429.64,6,5,5,4,554,Loyal
16104,2011-10-09 10:23:00,1,298.21,60,3,2,2,322,Others
16105,2011-04-05 10:13:00,1,336.96,247,1,2,2,122,At-Risk
16106,2011-10-05 10:37:00,1,108.38,64,3,2,1,321,Others
16107,2011-11-22 09:40:00,7,3204.1600000000003,16,4,5,5,455,Others
16108,2011-09-16 11:48:00,1,842.5,83,2,2,3,223,Others
16109,2011-05-05 09:17:00,2,611.88,217,1,3,3,133,Others
16110,2011-10-25 14:35:00,3,1320.95,44,3,4,4,344,Others
16112,2011-07-19 14:28:00,4,195.74,142,2,4,1,241,Others
16113,2011-06-09 16:16:00,1,161.38,182,1,2,1,121,At-Risk
16114,2011-06-22 10:13:00,1,135.75000000000003,169,2,2,1,221,Others
16115,2011-11-30 11:32:00,8,1660.8799999999999,8,5,5,4,554,Loyal
16116,2011-05-12 12:01:00,1,612.78,210,1,2,3,123,Others
16117,2011-06-03 11:42:00,1,232.21,188,1,2,1,121,At-Risk
16119,2011-12-01 15:11:00,2,423.36,7,5,3,2,532,Others
16120,2011-10-11 14:22:00,4,1309.14,58,3,4,4,344,Others
16121,2011-10-13 12:59:00,2,854.66,56,3,3,3,333,Others
16122,2011-09-27 15:34:00,4,684.42,72,2,4,3,243,Others
16123,2011-10-19 09:18:00,1,307.78000000000003,50,3,2,2,322,Others
16124,2011-01-26 14:45:00,1,249.0,316,1,2,1,121,At-Risk
16125,2010-12-07 15:48:00,1,289.35,366,1,2,2,122,At-Risk
16126,2011-11-10 16:03:00,4,6287.77,28,4,4,5,445,Others
16127,2011-10-31 13:58:00,1,656.25,38,3,2,3,323,Others
16128,2011-11-22 11:14:00,5,1880.22,16,4,4,4,444,Others
16131,2011-10-19 11:53:00,6,3506.54,50,3,5,5,355,Others
16133,2011-12-06 11:24:00,33,14589.04,2,5,5,5,555,High-Value
16134,2011-11-18 10:05:00,2,618.09,20,4,3,3,433,Others
16135,2011-03-22 12:30:00,1,517.55,261,1,2,3,123,Others
16136,2011-10-11 09:10:00,3,709.38,58,3,4,3,343,Others
16139,2011-11-21 08:37:00,3,635.4100000000001,17,4,4,3,443,Others
16140,2011-10-05 12:15:00,2,725.1800000000001,64,3,3,3,333,Others
16141,2011-09-12 13:11:00,1,620.4,87,2,2,3,223,Others
16142,2011-04-04 10:16:00,1,535.34,248,1,2,3,123,Others
16143,2011-12-06 14:13:00,6,2424.94,2,5,5,5,555,High-Value
16144,2011-04-07 10:09:00,1,175.2,245,1,2,1,121,At-Risk
16145,2011-12-01 10:33:00,11,3799.4900000000002,7,5,5,5,555,High-Value
16146,2011-07-05 14:20:00,3,734.13,156,2,4,3,243,Others
16147,2011-07-29 09:57:00,1,375.0,132,2,2,2,222,Others
16148,2011-02-16 14:01:00,1,76.32000000000001,295,1,2,1,121,At-Risk
16149,2011-12-05 11:29:00,2,280.52,3,5,3,2,532,Others
16150,2011-10-28 12:39:00,5,2053.02,41,3,4,4,344,Others
