CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
15983,2011-11-17 17:34:00,4,1465.12,21,4,4,4,444,Others,0
15984,2011-12-07 12:16:00,10,2780.63,1,5,5,5,555,High-Value,0
15985,2011-08-08 16:31:00,2,1142.42,122,2,3,4,234,Others,0
15986,2011-11-09 15:17:00,1,168.12,29,4,2,1,421,Others,0
15987,2011-11-27 15:38:00,7,1432.77,11,5,5,4,554,Loyal,0
15988,2011-11-20 13:23:00,1,156.78,18,4,2,1,421,Others,0
15990,2011-10-26 15:58:00,2,792.11,43,3,3,3,333,Others,0
15992,2011-12-06 11:00:00,1,41.99,2,5,2,1,521,Others,0
15993,2011-12-01 10:45:00,7,2777.67,7,5,5,5,555,High-Value,0
15994,2011-10-16 12:28:00,1,414.27,53,3,2,2,322,Others,0
15996,2011-09-12 15:14:00,6,1032.58,87,2,5,4,254,Others,0
15998,2011-11-03 12:45:00,5,3080.22,35,3,4,5,345,Others,0
16000,2011-12-07 12:17:00,3,12393.7,1,5,4,5,545,Others,0
16003,2011-11-10 09:57:00,5,2735.37,28,4,4,5,445,Others,0
16005,2011-11-27 13:47:00,4,578.71,11,5,4,3,543,Loyal,0
16006,2011-05-12 13:12:00,1,101.4,210,1,2,1,121,At-Risk,1
16007,2011-10-23 11:05:00,4,1693.81,46,3,4,4,344,Others,0
16008,2011-11-16 10:32:00,3,478.78,22,4,4,2,442,Others,0
16009,2011-11-17 16:51:00,4,972.11,21,4,4,4,444,Others,0
16010,2011-04-08 10:14:00,3,392.4,244,1,4,2,142,Others,1
16011,2011-12-01 16:31:00,16,3352.96,7,5,5,5,555,High-Value,3
16012,2011-11-04 13:25:00,3,1415.29,34,3,4,4,344,Others,0
16013,2011-12-06 10:36:00,47,37130.6,2,5,5,5,555,High-Value,3
16014,2011-11-02 12:04:00,3,646.83,36,3,4,3,343,Others,0
16015,2011-12-06 10:58:00,3,704.55,2,5,4,3,543,Loyal,0
16016,2011-12-06 14:35:00,8,1465.51,2,5,5,4,554,Loyal,0
16017,2011-10-23 12:56:00,1,211.88,46,3,2,1,321,Others,0
16018,2011-10-31 14:13:00,2,408.9,38,3,3,2,332,Others,0
16019,2011-10-24 11:51:00,9,3786.24,45,3,5,5,355,Others,0
16020,2011-11-23 11:18:00,3,851.01,15,4,4,3,443,Others,0
16022,2011-03-24 13:16:00,1,602.63,259,1,2,3,123,Others,1
16023,2011-10-24 16:34:00,3,719.81,45,3,4,3,343,Others,0
16024,2011-11-27 13:26:00,1,251.03,11,5,2,2,522,Others,0
16025,2011-11-10 11:45:00,1,439.66,28,4,2,2,422,Others,0
16026,2011-10-27 13:53:00,1,236.09,42,3,2,1,321,Others,0
16027,2011-09-09 10:47:00,6,934.62,90,2,5,4,254,Others,0
16029,2011-11-01 10:27:00,63,80850.84,37,3,5,5,355,Others,2
16030,2011-02-03 11:28:00,1,331.24,308,1,2,2,122,At-Risk,1
16031,2011-09-08 13:07:00,2,547.9,91,2,3,3,233,Others,0
16033,2011-12-04 12:44:00,20,8778.82,4,5,5,5,555,High-Value,3
16034,2011-05-27 16:17:00,3,437.7000000000001,195,1,4,2,142,Others,1
16036,2011-09-13 14:53:00,2,758.9200000000001,86,2,3,3,233,Others,0
16037,2011-03-15 09:13:00,3,855.02,268,1,4,3,143,Others,1
16038,2011-12-02 12:40:00,3,471.78,6,5,4,2,542,Others,0
16040,2011-10-05 13:47:00,3,1313.55,64,3,4,4,344,Others,0
16041,2011-11-09 12:25:00,3,3166.4,29,4,4,5,445,Others,0
16042,2011-11-17 17:50:00,5,1177.47,21,4,4,4,444,Others,0
16043,2011-11-02 12:50:00,4,773.99,36,3,4,3,343,Others,0
16045,2011-08-12 12:41:00,4,1340.7,118,2,4,4,244,Others,0
16048,2010-12-01 15:28:00,2,256.44,372,1,3,2,132,Others,1
16049,2011-10-30 13:19:00,3,1074.81,39,3,4,4,344,Others,0
16050,2011-06-19 11:44:00,1,137.9,172,2,2,1,221,Others,1
16052,2011-10-16 15:13:00,1,362.06,53,3,2,2,322,Others,0
16053,2011-11-07 11:21:00,2,1511.95,31,4,3,4,434,Others,0
16054,2011-07-17 13:08:00,1,783.9,144,2,2,3,223,Others,1
16055,2011-05-03 09:26:00,1,134.8,219,1,2,1,121,At-Risk,1
16056,2011-10-25 15:19:00,1,650.75,44,3,2,3,323,Others,0
16057,2011-11-23 15:23:00,7,2263.12,15,4,5,5,455,Others,0
16059,2011-10-05 09:56:00,6,1453.16,64,3,5,4,354,Others,0
16062,2011-11-30 12:15:00,4,1153.62,8,5,4,4,544,Loyal,0
16063,2011-03-24 14:56:00,1,335.32,259,1,2,2,122,At-Risk,1
16065,2010-12-09 13:03:00,1,367.14,364,1,2,2,122,At-Risk,1
16066,2011-11-23 11:54:00,5,1521.04,15,4,4,4,444,Others,0
16070,2011-11-17 15:50:00,2,852.15,21,4,3,3,433,Others,0
16071,2011-10-26 11:14:00,1,326.24,43,3,2,2,322,Others,0
16072,2011-02-24 14:32:00,1,584.3199999999999,287,1,2,3,123,Others,1
16073,2011-02-15 15:41:00,1,122.4,296,1,2,1,121,At-Risk,1
16076,2011-12-06 14:59:00,10,2234.73,2,5,5,5,555,High-Value,0
16078,2011-03-01 09:47:00,1,79.2,282,1,2,1,121,At-Risk,1
16079,2011-11-23 12:48:00,3,1352.0,15,4,4,4,444,Others,0
16080,2011-09-19 10:42:00,2,217.16,80,2,3,1,231,Others,0
16081,2011-10-14 13:06:00,5,2799.42,55,3,4,5,345,Others,0
16083,2011-08-31 10:47:00,2,1317.62,99,2,3,4,234,Others,0
16084,2011-02-13 16:05:00,1,436.18,298,1,2,2,122,At-Risk,1
16085,2011-11-16 13:24:00,5,981.51,22,4,4,4,444,Others,0
16086,2011-10-11 13:09:00,5,1121.39,58,3,4,4,344,Others,0
16091,2011-07-08 08:45:00,2,315.06,153,2,3,2,232,Others,1
16092,2011-08-17 10:46:00,3,817.86,113,2,4,3,243,Others,0
16093,2011-08-25 11:09:00,1,17.0,105,2,2,1,221,Others,0
16094,2011-11-28 12:45:00,4,1078.23,10,5,4,4,544,Loyal,0
16096,2011-03-20 13:38:00,1,320.62,263,1,2,2,122,At-Risk,1
16097,2011-04-13 13:47:00,1,185.05,239,1,2,1,121,At-Risk,1
16098,2011-09-13 09:59:00,7,2005.63,86,2,5,4,254,Others,0
16099,2011-10-20 13:13:00,3,731.9,49,3,4,3,343,Others,0
16101,2011-09-30 10:18:00,1,1290.7,69,3,2,4,324,Others,0
16102,2011-10-28 13:19:00,3,1842.14,41,3,4,4,344,Others,0
16103,2011-12-02 14:16:00,6,1429.64,6,5,5,4,554,Loyal,0
16104,2011-10-09 10:23:00,1,298.21,60,3,2,2,322,Others,0
16105,2011-04-05 10:13:00,1,336.96,247,1,2,2,122,At-Risk,1
16106,2011-10-05 10:37:00,1,108.38,64,3,2,1,321,Others,0
16107,2011-11-22 09:40:00,7,3204.1600000000003,16,4,5,5,455,Others,0
16108,2011-09-16 11:48:00,1,842.5,83,2,2,3,223,Others,0
16109,2011-05-05 09:17:00,2,611.88,217,1,3,3,133,Others,1
16110,2011-10-25 14:35:00,3,1320.95,44,3,4,4,344,Others,0
16112,2011-07-19 14:28:00,4,195.74,142,2,4,1,241,Others,0
16113,2011-06-09 16:16:00,1,161.38,182,1,2,1,121,At-Risk,1
16114,2011-06-22 10:13:00,1,135.75000000000003,169,2,2,1,221,Others,1
16115,2011-11-30 11:32:00,8,1660.88,8,5,5,4,554,Loyal,0
16116,2011-05-12 12:01:00,1,612.78,210,1,2,3,123,Others,1
16117,2011-06-03 11:42:00,1,232.21,188,1,2,1,121,At-Risk,1
16119,2011-12-01 15:11:00,2,423.36,7,5,3,2,532,Others,0
16120,2011-10-11 14:22:00,4,1309.14,58,3,4,4,344,Others,0
16121,2011-10-13 12:59:00,2,854.66,56,3,3,3,333,Others,0
16122,2011-09-27 15:34:00,4,684.42,72,2,4,3,243,Others,0
16123,2011-10-19 09:18:00,1,307.78000000000003,50,3,2,2,322,Others,0
16124,2011-01-26 14:45:00,1,249.0,316,1,2,1,121,At-Risk,1
16125,2010-12-07 15:48:00,1,289.35,366,1,2,2,122,At-Risk,1
16126,2011-11-10 16:03:00,4,6287.77,28,4,4,5,445,Others,0
16127,2011-10-31 13:58:00,1,656.25,38,3,2,3,323,Others,0
16128,2011-11-22 11:14:00,5,1880.22,16,4,4,4,444,Others,0
16131,2011-10-19 11:53:00,6,3506.54,50,3,5,5,355,Others,0
16133,2011-12-06 11:24:00,33,14589.04,2,5,5,5,555,High-Value,3
16134,2011-11-18 10:05:00,2,618.09,20,4,3,3,433,Others,0
16135,2011-03-22 12:30:00,1,517.55,261,1,2,3,123,Others,1
16136,2011-10-11 09:10:00,3,709.38,58,3,4,3,343,Others,0
16139,2011-11-21 08:37:00,3,635.4100000000001,17,4,4,3,443,Others,0
16140,2011-10-05 12:15:00,2,725.1800000000001,64,3,3,3,333,Others,0
16141,2011-09-12 13:11:00,1,620.4,87,2,2,3,223,Others,0
16142,2011-04-04 10:16:00,1,535.34,248,1,2,3,123,Others,1
16143,2011-12-06 14:13:00,6,2424.94,2,5,5,5,555,High-Value,0
16144,2011-04-07 10:09:00,1,175.2,245,1,2,1,121,At-Risk,1
16145,2011-12-01 10:33:00,11,3799.49,7,5,5,5,555,High-Value,0
16146,2011-07-05 14:20:00,3,734.13,156,2,4,3,243,Others,1
16147,2011-07-29 09:57:00,1,375.0,132,2,2,2,222,Others,0
16148,2011-02-16 14:01:00,1,76.32000000000001,295,1,2,1,121,At-Risk,1
16149,2011-12-05 11:29:00,2,280.52,3,5,3,2,532,Others,0
16150,2011-10-28 12:39:00,5,2053.02,41,3,4,4,344,Others,0
16152,2011-03-16 09:47:00,1,1829.04,267,1,2,4,124,Others,1
16153,2011-10-21 10:50:00,5,1824.23,48,3,4,4,344,Others,0
16156,2011-12-01 12:42:00,9,3092.04,7,5,5,5,555,High-Value,0
16157,2011-11-24 11:41:00,3,656.69,14,4,4,3,443,Others,0
16159,2011-03-03 12:27:00,1,348.2,280,1,2,2,122,At-Risk,1
16160,2011-10-05 14:19:00,2,1025.44,64,3,3,4,334,Others,0
16161,2011-12-08 12:10:00,19,5533.67,0,5,5,5,555,High-Value,3
16162,2011-04-01 15:03:00,1,37.4,251,1,2,1,121,At-Risk,1
16163,2011-04-21 15:15:00,2,856.6,231,1,3,3,133,Others,1
16164,2011-11-22 15:04:00,3,822.48,16,4,4,3,443,Others,0
16168,2011-11-29 12:45:00,27,3787.6,9,5,5,5,555,High-Value,3
16169,2011-12-01 15:28:00,4,1822.97,7,5,4,4,544,Loyal,0
16170,2011-10-20 08:21:00,6,1885.05,49,3,5,4,354,Others,0
16171,2011-10-11 14:51:00,1,73.19999999999999,58,3,2,1,321,Others,0
16172,2011-09-05 13:22:00,5,1140.21,94,2,4,4,244,Others,0
16173,2011-11-24 10:53:00,6,1418.32,14,4,5,4,454,Others,0
16174,2011-08-05 13:26:00,3,1009.55,125,2,4,4,244,Others,0
16175,2011-09-06 14:32:00,4,1037.59,93,2,4,4,244,Others,0
16177,2011-10-20 12:57:00,1,331.95,49,3,2,2,322,Others,0
16178,2011-07-24 16:05:00,1,197.9,137,2,2,1,221,Others,0
16179,2011-10-10 09:41:00,1,215.83,59,3,2,1,321,Others,0
16180,2011-08-31 16:28:00,8,10254.18,99,2,5,5,255,Others,0
16181,2011-09-27 13:38:00,1,305.54,72,2,2,2,222,Others,0
16182,2011-09-28 13:23:00,4,6617.65,71,2,4,5,245,Others,0
16183,2011-10-03 14:59:00,1,338.71000000000004,66,3,2,2,322,Others,0
16184,2011-10-06 17:43:00,6,1158.79,63,3,5,4,354,Others,0
16185,2011-11-23 09:41:00,2,529.41,15,4,3,3,433,Others,0
16186,2011-11-17 12:43:00,12,4006.94,21,4,5,5,455,Others,0
16187,2011-11-08 09:50:00,15,6911.4400000000005,30,4,5,5,455,Others,3
16188,2011-10-26 12:19:00,4,981.86,43,3,4,4,344,Others,0
16189,2011-11-24 11:47:00,2,215.48,14,4,3,1,431,Others,0
16190,2011-10-30 15:59:00,1,215.08,39,3,2,1,321,Others,0
16191,2011-12-07 11:26:00,13,5180.52,1,5,5,5,555,High-Value,0
16193,2011-04-17 11:45:00,1,314.45,235,1,2,2,122,At-Risk,1
16198,2011-09-25 14:58:00,1,400.681,74,2,2,2,222,Others,0
16200,2011-12-05 14:40:00,2,1068.87,3,5,3,4,534,Others,0
16201,2011-12-06 16:02:00,4,1863.47,2,5,4,4,544,Loyal,0
16202,2010-12-14 10:43:00,1,365.27,359,1,2,2,122,At-Risk,1
16203,2011-10-12 12:31:00,4,592.9,57,3,4,3,343,Others,0
16204,2011-11-16 13:40:00,1,384.18,22,4,2,2,422,Others,0
16205,2011-11-09 09:32:00,4,757.63,29,4,4,3,443,Others,0
16206,2011-10-16 10:41:00,4,537.0600000000001,53,3,4,3,343,Others,0
16207,2011-11-14 13:51:00,1,394.38,24,4,2,2,422,Others,0
16208,2011-10-26 11:36:00,2,664.26,43,3,3,3,333,Others,0
16209,2011-09-12 11:58:00,5,2262.62,87,2,4,5,245,Others,0
16210,2011-12-08 12:36:00,18,21086.3,0,5,5,5,555,High-Value,3
16211,2011-09-12 12:11:00,1,547.02,87,2,2,3,223,Others,0
16212,2011-11-20 13:00:00,2,690.34,18,4,3,3,433,Others,0
16213,2011-09-22 10:03:00,1,159.0,77,2,2,1,221,Others,0
16214,2011-06-22 11:30:00,3,1062.75,169,2,4,4,244,Others,1
16215,2011-09-20 10:18:00,1,242.35,79,2,2,1,221,Others,0
16216,2011-03-17 15:34:00,1,914.93,266,1,2,3,123,Others,1
16217,2011-04-18 13:31:00,2,304.25,234,1,3,2,132,Others,1
16218,2011-11-10 09:59:00,7,3084.68,28,4,5,5,455,Others,0
16221,2011-11-03 11:43:00,3,860.86,35,3,4,3,343,Others,0
16222,2011-01-25 13:38:00,1,773.55,317,1,2,3,123,Others,1
16224,2011-10-13 17:51:00,4,1295.3,56,3,4,4,344,Others,0
16225,2011-10-26 08:30:00,5,1096.32,43,3,4,4,344,Others,0
16226,2011-05-20 14:41:00,3,255.12,202,1,4,2,142,Others,1
16227,2011-04-28 13:33:00,1,314.22,224,1,2,2,122,At-Risk,1
16229,2011-09-13 17:16:00,2,1010.6,86,2,3,4,234,Others,0
16230,2011-06-03 10:06:00,2,542.03,188,1,3,3,133,Others,1
16232,2011-10-27 12:16:00,4,990.88,42,3,4,4,344,Others,0
16233,2011-09-29 17:27:00,3,536.6800000000001,70,3,4,3,343,Others,0
16235,2011-10-30 10:56:00,5,867.3100000000001,39,3,4,3,343,Others,0
16236,2011-09-22 14:10:00,1,432.2,77,2,2,2,222,Others,0
16239,2011-10-14 08:29:00,2,414.2,55,3,3,2,332,Others,0
16240,2011-11-15 14:30:00,2,3718.8,23,4,3,5,435,Others,0
16241,2011-11-30 11:08:00,13,2590.31,8,5,5,5,555,High-Value,0
16242,2011-12-01 15:12:00,7,3579.86,7,5,5,5,555,High-Value,0
16243,2011-11-06 12:32:00,2,409.1,32,3,3,2,332,Others,0
16244,2011-05-12 10:18:00,2,1522.75,210,1,3,4,134,Others,1
16245,2011-11-16 10:14:00,3,1413.66,22,4,4,4,444,Others,0
16247,2011-06-22 14:23:00,1,114.56,169,2,2,1,221,Others,1
16248,2011-10-09 11:32:00,1,152.94,60,3,2,1,321,Others,0
16249,2011-10-18 10:07:00,5,1800.07,51,3,4,4,344,Others,0
16250,2011-03-23 15:07:00,2,389.44,260,1,3,2,132,Others,1
16253,2011-10-04 09:09:00,2,3683.86,65,3,3,5,335,Others,0
16255,2011-11-23 12:40:00,8,2619.91,15,4,5,5,455,Others,0
16256,2011-03-18 12:18:00,1,752.4300000000001,265,1,2,3,123,Others,1
16257,2011-06-16 10:11:00,1,46.95,175,2,2,1,221,Others,1
16258,2011-10-25 13:30:00,5,5203.51,44,3,4,5,345,Others,0
16260,2011-10-20 09:40:00,1,1035.45,49,3,2,4,324,Others,0
16261,2011-11-22 17:23:00,4,728.54,16,4,4,3,443,Others,0
16265,2011-11-30 16:41:00,9,5447.0,8,5,5,5,555,High-Value,0
16266,2011-09-27 12:08:00,7,861.89,72,2,5,3,253,Others,0
16268,2011-09-29 18:30:00,2,667.65,70,3,3,3,333,Others,0
16270,2010-12-21 14:26:00,1,1141.24,352,1,2,4,124,Others,1
16271,2011-12-07 12:45:00,5,1404.64,1,5,4,4,544,Loyal,0
16272,2011-08-15 10:54:00,1,411.7,115,2,2,2,222,Others,0
16274,2010-12-01 15:35:00,1,351.75,372,1,2,2,122,At-Risk,1
16275,2011-05-27 12:41:00,1,559.87,195,1,2,3,123,Others,1
16276,2011-06-16 09:34:00,1,810.6,175,2,2,3,223,Others,1
16278,2011-08-31 17:12:00,1,566.38,99,2,2,3,223,Others,0
16279,2011-11-18 15:00:00,3,1502.78,20,4,4,4,444,Others,0
16281,2011-09-28 14:57:00,1,2062.06,71,2,2,5,225,Others,0
16282,2011-01-04 11:42:00,1,168.3,338,1,2,1,121,At-Risk,1
16283,2011-12-04 12:08:00,5,1570.81,4,5,4,4,544,Loyal,0
16284,2011-11-08 16:12:00,2,812.68,30,4,3,3,433,Others,0
16287,2011-06-23 09:08:00,1,142.5,168,2,2,1,221,Others,1
16292,2011-08-10 12:24:00,1,302.25,120,2,2,2,222,Others,0
16293,2011-11-18 09:58:00,10,2248.99,20,4,5,5,455,Others,0
16295,2011-11-30 08:17:00,4,1328.55,8,5,4,4,544,Loyal,0
16297,2011-03-16 08:29:00,1,301.9,267,1,2,2,122,At-Risk,1
16298,2011-11-17 11:59:00,3,598.2,21,4,4,3,443,Others,0
16302,2011-08-05 09:44:00,1,233.22,125,2,2,1,221,Others,0
16303,2011-11-14 10:49:00,3,5360.63,24,4,4,5,445,Others,0
16305,2011-07-24 12:18:00,1,361.22,137,2,2,2,222,Others,0
16306,2011-05-10 12:12:00,6,632.27,212,1,5,3,153,Others,1
16308,2011-11-02 11:24:00,4,2560.0,36,3,4,5,345,Others,0
16309,2011-08-25 15:35:00,2,706.57,105,2,3,3,233,Others,0
16311,2011-11-22 08:54:00,2,616.26,16,4,3,3,433,Others,0
16313,2011-12-06 13:02:00,2,274.15000000000003,2,5,3,2,532,Others,0
16315,2011-01-13 11:57:00,1,226.37,329,1,2,1,121,At-Risk,1
16316,2011-10-06 13:48:00,8,2938.91,63,3,5,5,355,Others,0
16317,2011-08-12 12:46:00,3,1341.65,118,2,4,4,244,Others,0
16318,2011-11-04 13:05:00,1,328.15000000000003,34,3,2,2,322,Others,0
16319,2011-05-06 11:27:00,1,404.4,216,1,2,2,122,At-Risk,1
16320,2011-06-20 15:25:00,2,1038.46,171,2,3,4,234,Others,1
16321,2011-09-28 14:55:00,5,373.65,71,2,4,2,242,Others,0
16322,2011-12-08 15:41:00,2,326.75,0,5,3,2,532,Others,0
16323,2011-05-27 14:48:00,1,207.50000000000003,195,1,2,1,121,At-Risk,1
16324,2011-08-03 12:58:00,3,408.59,127,2,4,2,242,Others,0
16325,2011-10-24 08:48:00,3,594.24,45,3,4,3,343,Others,0
16326,2011-12-04 10:11:00,14,3039.2200000000003,4,5,5,5,555,High-Value,0
16327,2011-11-25 13:23:00,6,3820.27,13,4,5,5,455,Others,0
16330,2011-11-22 12:24:00,3,251.91,16,4,4,2,442,Others,0
16332,2011-11-11 14:22:00,7,1582.8,27,4,5,4,454,Others,0
16333,2011-12-02 12:19:00,22,26626.8,6,5,5,5,555,High-Value,3
16337,2011-11-03 10:03:00,1,151.05,35,3,2,1,321,Others,0
16338,2011-07-05 13:56:00,1,214.8,156,2,2,1,221,Others,1
16339,2011-02-28 13:41:00,1,94.05,283,1,2,1,121,At-Risk,1
16340,2011-08-24 14:53:00,1,534.31,106,2,2,3,223,Others,0
16341,2011-11-15 09:12:00,4,1971.87,23,4,4,4,444,Others,0
16342,2011-09-25 14:36:00,4,322.41,74,2,4,2,242,Others,0
16343,2011-11-23 17:45:00,2,328.58,15,4,3,2,432,Others,0
16344,2011-07-04 15:50:00,1,101.1,157,2,2,1,221,Others,1
16345,2011-10-26 16:03:00,1,565.46,43,3,2,3,323,Others,0
16347,2011-11-28 13:14:00,2,847.45,10,5,3,3,533,Others,0
16348,2011-11-07 15:44:00,7,1415.65,31,4,5,4,454,Others,0
16349,2011-02-22 12:40:00,1,53.5,289,1,2,1,121,At-Risk,1
16350,2011-11-18 15:53:00,4,1116.47,20,4,4,4,444,Others,0
16351,2011-01-11 10:26:00,1,153.9,331,1,2,1,121,At-Risk,1
16352,2011-11-22 10:32:00,2,494.44,16,4,3,3,433,Others,0
16353,2011-12-06 12:23:00,23,6675.71,2,5,5,5,555,High-Value,3
16354,2011-10-07 14:28:00,2,395.8,62,3,3,2,332,Others,0
16356,2011-05-26 11:51:00,3,211.77,196,1,4,1,141,Others,1
16357,2011-11-06 16:04:00,3,658.88,32,3,4,3,343,Others,0
16358,2011-12-08 15:09:00,4,2027.5,0,5,4,4,544,Loyal,0
16359,2011-12-02 17:04:00,9,1750.92,6,5,5,4,554,Loyal,0
16360,2011-12-05 12:16:00,6,3450.41,3,5,5,5,555,High-Value,0
16361,2011-11-30 12:32:00,4,891.21,8,5,4,3,543,Loyal,0
16362,2011-11-07 13:01:00,5,709.99,31,4,4,3,443,Others,0
16363,2011-10-17 14:14:00,1,109.36,52,3,2,1,321,Others,0
16364,2011-11-28 11:27:00,2,705.79,10,5,3,3,533,Others,0
16365,2011-11-22 11:24:00,9,1540.42,16,4,5,4,454,Others,0
16366,2011-11-21 08:19:00,1,327.3,17,4,2,2,422,Others,0
16367,2011-11-02 13:13:00,2,800.67,36,3,3,3,333,Others,0
16368,2011-12-07 13:12:00,2,479.91,1,5,3,2,532,Others,0
16369,2011-11-21 16:25:00,3,1545.41,17,4,4,4,444,Others,0
16370,2011-09-18 15:55:00,4,1301.91,81,2,4,4,244,Others,0
16372,2011-11-06 13:08:00,2,355.73,32,3,3,2,332,Others,0
16374,2011-10-04 15:21:00,2,466.73,65,3,3,2,332,Others,0
16376,2011-12-01 11:38:00,2,974.96,7,5,3,4,534,Others,0
16377,2011-03-17 15:41:00,1,676.2,266,1,2,3,123,Others,1
16378,2011-04-06 15:07:00,3,362.95,246,1,4,2,142,Others,1
16379,2011-12-05 15:38:00,4,2157.4,3,5,4,5,545,Others,0
16380,2011-10-09 15:40:00,1,1743.15,60,3,2,4,324,Others,0
16383,2011-09-26 12:45:00,2,643.76,73,2,3,3,233,Others,0
16384,2011-09-11 11:19:00,2,584.5,88,2,3,3,233,Others,0
16385,2011-10-10 13:12:00,3,554.86,59,3,4,3,343,Others,0
16386,2011-11-11 12:28:00,2,302.57,27,4,3,2,432,Others,0
16387,2011-01-21 11:34:00,1,94.36,321,1,2,1,121,At-Risk,1
16389,2011-10-17 14:41:00,4,1382.0700000000002,52,3,4,4,344,Others,0
16392,2011-03-15 12:11:00,1,217.89,268,1,2,1,121,At-Risk,1
16393,2011-12-07 12:51:00,13,3040.96,1,5,5,5,555,High-Value,0
16394,2011-10-14 09:48:00,5,1555.34,55,3,4,4,344,Others,0
16395,2011-10-10 12:50:00,5,1482.06,59,3,4,4,344,Others,0
16398,2011-07-08 15:16:00,2,1705.8,153,2,3,4,234,Others,1
16399,2011-11-20 16:12:00,2,408.02,18,4,3,2,432,Others,0
16400,2011-09-06 12:27:00,1,303.93,93,2,2,2,222,Others,0
16401,2011-12-08 18:15:00,12,4098.32,0,5,5,5,555,High-Value,0
16402,2011-03-20 12:25:00,2,293.45,263,1,3,2,132,Others,1
16403,2011-01-31 13:39:00,1,177.5,311,1,2,1,121,At-Risk,1
16404,2011-09-30 14:55:00,1,443.05,69,3,2,2,322,Others,0
16405,2011-02-10 15:24:00,2,167.25,301,1,3,1,131,Others,1
16406,2011-11-21 11:57:00,1,154.35,17,4,2,1,421,Others,0
16407,2011-11-27 11:05:00,10,2079.68,11,5,5,5,555,High-Value,0
16409,2011-11-03 16:45:00,5,2022.98,35,3,4,4,344,Others,0
16411,2011-11-20 13:23:00,2,211.7,18,4,3,1,431,Others,0
16412,2011-10-17 12:35:00,1,135.99,52,3,2,1,321,Others,0
16413,2011-10-14 12:08:00,1,262.2,55,3,2,2,322,Others,0
16414,2011-11-18 09:42:00,2,126.25,20,4,3,1,431,Others,0
16415,2011-10-26 13:35:00,1,200.27,43,3,2,1,321,Others,0
16416,2011-11-13 12:50:00,3,1051.4,25,4,4,4,444,Others,0
16418,2011-10-26 12:39:00,3,631.12,43,3,4,3,343,Others,0
16419,2011-08-19 12:33:00,6,958.71,111,2,5,4,254,Others,0
16422,2011-11-22 14:00:00,51,34684.4,16,4,5,5,455,Others,3
16423,2011-11-15 09:21:00,1,346.12,23,4,2,2,422,Others,0
16424,2011-06-01 13:40:00,1,133.56,190,1,2,1,121,At-Risk,1
16425,2011-02-10 14:30:00,1,302.7,301,1,2,2,122,At-Risk,1
16426,2011-12-07 14:01:00,10,1863.76,1,5,5,4,554,Loyal,0
16427,2011-03-21 17:10:00,2,241.06,262,1,3,1,131,Others,1
16429,2011-08-25 13:54:00,1,284.55,105,2,2,2,222,Others,0
16430,2011-10-13 14:47:00,1,300.85,56,3,2,2,322,Others,0
16431,2011-05-10 14:09:00,3,623.28,212,1,4,3,143,Others,1
16432,2011-10-06 13:59:00,1,287.40000000000003,63,3,2,2,322,Others,0
16433,2011-11-11 14:09:00,1,184.26,27,4,2,1,421,Others,0
16434,2011-11-10 14:28:00,7,1511.8,28,4,5,4,454,Others,0
16438,2011-12-04 10:51:00,5,798.35,4,5,4,3,543,Loyal,0
16440,2011-12-02 12:02:00,5,3640.67,6,5,4,5,545,Others,0
16441,2011-10-03 17:48:00,2,381.2,66,3,3,2,332,Others,0
16442,2011-12-08 11:43:00,3,609.3,0,5,4,3,543,Loyal,0
16444,2011-10-24 13:50:00,4,654.67,45,3,4,3,343,Others,0
16445,2011-11-06 12:32:00,1,230.51,32,3,2,1,321,Others,0
16446,2011-12-09 09:15:00,2,168472.5,-1,5,3,5,535,Others,2
16447,2011-07-27 12:45:00,1,255.91,134,2,2,2,222,Others,0
16448,2011-05-25 16:28:00,1,182.99,197,1,2,1,121,At-Risk,1
16449,2011-05-26 10:25:00,2,707.69,196,1,3,3,133,Others,1
16450,2011-07-13 11:47:00,1,311.92,148,2,2,2,222,Others,1
16451,2011-09-13 09:17:00,1,266.97,86,2,2,2,222,Others,0
16454,2011-10-26 11:40:00,2,6.9,43,3,3,1,331,Others,0
16455,2011-10-07 12:17:00,7,1841.18,62,3,5,4,354,Others,0
16456,2011-09-01 13:50:00,5,2158.18,98,2,4,5,245,Others,0
16457,2011-05-05 13:19:00,1,208.36,217,1,2,1,121,At-Risk,1
16458,2011-12-07 09:34:00,18,3482.74,1,5,5,5,555,High-Value,3
16460,2011-11-11 13:46:00,3,811.23,27,4,4,3,443,Others,0
16461,2011-06-15 12:07:00,1,142.92,176,2,2,1,221,Others,1
16462,2011-09-27 10:24:00,3,136.0,72,2,4,1,241,Others,0
16463,2011-11-18 14:01:00,4,1422.4,20,4,4,4,444,Others,0
16464,2011-11-20 12:11:00,3,1298.66,18,4,4,4,444,Others,0
16466,2011-11-06 11:35:00,7,1595.96,32,3,5,4,354,Others,0
16468,2011-09-26 14:13:00,1,74.9,73,2,2,1,221,Others,0
16469,2011-11-16 12:25:00,4,625.42,22,4,4,3,443,Others,0
16470,2011-10-19 12:11:00,4,752.77,50,3,4,3,343,Others,0
16471,2011-03-10 09:41:00,1,223.95,273,1,2,1,121,At-Risk,1
16473,2011-06-28 09:10:00,3,316.11,163,2,4,2,242,Others,1
16474,2011-12-02 13:02:00,7,1810.65,6,5,5,4,554,Loyal,0
